"","studyID","Case.study","zcor.ECD.B","var.zcor.ECD.B","n.replicate.B","zcor.ECD.LD","var.zcor.ECD.LD","n.replicate.LD","study_type","experiment_type","system","ecosystem","country","litter.species","litter.type","exp_duration","meshsize..mm.","LD.metric","LD.unit","B.sampling","taxonomic.group","community.nature","consumer.taxa","B.metric","B.unit","ECD_subcategory","ECD_identity","ECD_mixture","ECD_mixture_identity_type","ECD_intensity_norm_max","ECD_intensity_norm_min","ECD_magnitude","ES_origin","B_imputation_M1","B_imputation_M2","k_rate_imputation_M1"
"138",29,29.1,-0.238596613993707,0.333333333333333,6,0.0180857823589663,0.0222222222222222,48,"observational","field","aquatic","stream","USA","White oak","broad leaves",183,NA,"rate (k)","d-1","Surber sampler","A","W","EPT","taxa richness","no./standardized sample (200 ind.)","acid mine drainage","Al","yes","stressors",0.544727175441672,-0.371563556432483,0.916290731874155,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"139",29,29.1,-1.10496858542643,0.333333333333333,6,-0.54760015242953,0.0222222222222222,48,"observational","field","aquatic","stream","USA","White oak","broad leaves",183,NA,"rate (k)","d-1","Surber sampler","A","W","EPT","taxa richness","no./standardized sample (200 ind.)","acid mine drainage","Al","yes","stressors",4.75636082418687,-0.371563556432483,5.12792438061935,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"140",29,29.2,-2.20317840571088,0.5,5,0.169533988282954,0.0222222222222222,48,"observational","field","aquatic","stream","USA","White oak","broad leaves",183,NA,"rate (k)","d-1","Surber sampler","A","W","EPT","taxa richness","no./standardized sample (200 ind.)","acid mine drainage","Al","yes","stressors",3.14988295338125,1.47426313406585,1.6756198193154,"Hedge's d","SD not imputed","SD imputed","SD not imputed"
"141",29,29.2,-2.25519005573421,0.5,5,-0.327749977180423,0.0222222222222222,48,"observational","field","aquatic","stream","USA","White oak","broad leaves",183,NA,"rate (k)","d-1","Surber sampler","A","W","EPT","taxa richness","no./standardized sample (200 ind.)","acid mine drainage","Al","yes","stressors",4.06715842191794,1.47426313406585,2.59289528785209,"Hedge's d","SD not imputed","SD imputed","SD not imputed"
"142",170,170.1,-0.21740826594469,0.142857142857143,10,-0.140835551415862,0.142857142857143,10,"experimental","field","terrestrial","pasture","New Zealand","Lolium perenne","grass",305,"1","dry mass remaining","%","soil cores","A","DFW","nematode","Shannon index","per sample","pesticides","herbicide: glyphosate","yes","stressors",3.40119738166216,-5.1892834455239,8.59048082718606,"Hedge's d","SD imputed","SD imputed","SD imputed"
"143",170,170.1,-0.21740826594469,0.142857142857143,10,-0.163852548392601,0.142857142857143,10,"experimental","field","terrestrial","pasture","New Zealand","Lolium perenne","grass",305,"1","dry mass remaining","%","soil cores","A","DFW","nematode","Shannon index","per sample","pesticides","herbicide: glyphosate","yes","stressors",3.40119738166216,-5.1892834455239,8.59048082718606,"Hedge's d","SD imputed","SD imputed","SD imputed"
"144",262,262.1,-1.01394014126817,0.333333333333333,6,-1.18051026858005,0.0666666666666667,18,"observational","field","aquatic","stream","USA","Populus tremuloides","broad leaves",77,"8","rate (k)","d-1","litterbag","M","D","fungi","taxa richness","no. OTUs/sample","acid mine drainage","Zn","yes","stressors",3.97777438299093,-0.0295588022415445,4.00733318523247,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"145",262,262.1,-0.24682507501839,0.333333333333333,6,-1.32811333113269,0.0666666666666667,18,"observational","field","aquatic","stream","USA","Populus tremuloides","broad leaves",77,"8","rate (k)","d-1","litterbag","M","D","fungi","taxa richness","no. OTUs/sample","acid mine drainage","Zn","yes","stressors",2.96617347131245,-0.0295588022415445,2.99573227355399,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"146",262,262.1,-0.901005320009254,0.333333333333333,6,-1.18051026858005,0.0666666666666667,18,"observational","field","aquatic","stream","USA","Populus tremuloides","broad leaves",77,"8","rate (k)","d-1","litterbag","M","D","fungi","Shannon index","per sample","acid mine drainage","Zn","yes","stressors",3.97777438299093,-0.0295588022415445,4.00733318523247,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"147",262,262.1,-0.200742699114721,0.333333333333333,6,-1.32811333113269,0.0666666666666667,18,"observational","field","aquatic","stream","USA","Populus tremuloides","broad leaves",77,"8","rate (k)","d-1","litterbag","M","D","fungi","Shannon index","per sample","acid mine drainage","Zn","yes","stressors",2.96617347131245,-0.0295588022415445,2.99573227355399,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"148",153,153.1,0.20990689244403,0.111111111111111,12,0.698490319228127,0.0212765957446809,50,"observational","field","aquatic","stream","Portugal","Alnus glutinosa","broad leaves",26,"10","rate (k)","d-1","litterbag","A","DFW","invertebrates","taxa richness","no./g AFDM","eutrophication",NA,"yes","resource",-0.116196794402512,-1.69173315516093,1.57553636075842,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"149",153,153.2,0.10634890213168,0.111111111111111,12,0.188209949293306,0.111111111111111,12,"observational","field","aquatic","stream","Portugal","Alnus glutinosa","broad leaves",26,"10","rate (k)","d-1","litterbag","A","DFW","invertebrates","taxa richness","no./g AFDM","eutrophication",NA,"yes","resource",-0.264616799520785,-1.87405471195489,1.6094379124341,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"150",153,153.3,0.35049781171928,0.111111111111111,12,-0.0525967908890617,0.111111111111111,12,"observational","field","aquatic","stream","Portugal","Alnus glutinosa","broad leaves",26,"10","rate (k)","d-1","litterbag","A","DFW","invertebrates","taxa richness","no./g AFDM","eutrophication",NA,"yes","resource",-0.225396086367504,-2.38488033572088,2.15948424935338,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"151",153,153.4,1.02866441066255,0.111111111111111,12,1.80924263681959,0.111111111111111,12,"observational","field","aquatic","stream","Portugal","Alnus glutinosa","broad leaves",22,"10","rate (k)","d-1","litterbag","A","DFW","invertebrates","taxa richness","no./g AFDM","eutrophication",NA,"yes","resource",-0.0177974390305808,-3.28629850118564,3.26850106215506,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"152",153,153.5,0.104788669181699,0.111111111111111,12,0.907885758694576,0.111111111111111,12,"observational","field","aquatic","stream","Portugal","Alnus glutinosa","broad leaves",22,"10","rate (k)","d-1","litterbag","A","DFW","invertebrates","taxa richness","no./g AFDM","eutrophication",NA,"yes","resource",0.541859066346164,-0.710903902149204,1.25276296849537,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"153",153,153.1,0.326514447108856,0.111111111111111,12,0.895430182396439,0.0212765957446809,50,"observational","field","aquatic","stream","Portugal","Quercus robur","broad leaves",57,"10","rate (k)","d-1","litterbag","A","DFW","invertebrates","taxa richness","no./g AFDM","eutrophication",NA,"yes","resource",-0.116196794402512,-1.69173315516093,1.57553636075842,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"154",153,153.2,0.789007799563512,0.111111111111111,12,0.849792828665254,0.111111111111111,12,"observational","field","aquatic","stream","Portugal","Quercus robur","broad leaves",57,"10","rate (k)","d-1","litterbag","A","DFW","invertebrates","taxa richness","no./g AFDM","eutrophication",NA,"yes","resource",-0.264616799520785,-1.87405471195489,1.6094379124341,"Hedge's d","SD not imputed","SD imputed","SD not imputed"
"155",153,153.3,0.595535595123115,0.111111111111111,12,0.62771412821625,0.111111111111111,12,"observational","field","aquatic","stream","Portugal","Quercus robur","broad leaves",57,"10","rate (k)","d-1","litterbag","A","DFW","invertebrates","taxa richness","no./g AFDM","eutrophication",NA,"yes","resource",-0.225396086367504,-2.38488033572088,2.15948424935338,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"156",153,153.4,0.976051873404622,0.111111111111111,12,1.57682034068935,0.111111111111111,12,"observational","field","aquatic","stream","Portugal","Quercus robur","broad leaves",42,"10","rate (k)","d-1","litterbag","A","DFW","invertebrates","taxa richness","no./g AFDM","eutrophication",NA,"yes","resource",-0.0177974390305808,-3.28629850118564,3.26850106215506,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"157",153,153.5,0.572005587033023,0.111111111111111,12,0.79802111502631,0.111111111111111,12,"observational","field","aquatic","stream","Portugal","Quercus robur","broad leaves",42,"10","rate (k)","d-1","litterbag","A","DFW","invertebrates","taxa richness","no./g AFDM","eutrophication",NA,"yes","resource",0.541859066346164,-0.710903902149204,1.25276296849537,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"158",276,276.1,0.053474832838628,0.2,8,2.54712730948615,0.2,8,"experimental","mesocosms","aquatic","rainforest stream","Australia","Freycenetia scandens","broad leaves",44,"1","dry mass remaining","%","channel","A","W","invertebrates","taxa richness","no./sample","nutrient enrichment",NA,"yes","resource",1.88894667419672,-2.30258509299405,4.19153176719077,"Hedge's d","SD not imputed","SD not imputed","SD imputed"
"159",276,276.1,-0.136913787123344,0.2,8,2.54712730948615,0.2,8,"experimental","mesocosms","aquatic","rainforest stream","Australia","Freycenetia scandens","broad leaves",44,"1","dry mass remaining","%","channel","A","W","invertebrates","Evenness","H/Hmax/sample","nutrient enrichment",NA,"yes","resource",1.88894667419672,-2.30258509299405,4.19153176719077,"Hedge's d","SD not imputed","SD not imputed","SD imputed"
"160",276,276.1,-0.215485161488039,0.2,8,2.54712730948615,0.2,8,"experimental","mesocosms","aquatic","rainforest stream","Australia","Freycenetia scandens","broad leaves",44,"1","dry mass remaining","%","channel","A","W","invertebrates","Shannon index","H/sample","nutrient enrichment",NA,"yes","resource",1.88894667419672,-2.30258509299405,4.19153176719077,"Hedge's d","SD not imputed","SD not imputed","SD imputed"
"161",276,276.1,0.053474832838628,0.2,8,1.45668660309206,0.2,8,"experimental","mesocosms","aquatic","rainforest stream","Australia","Cryptocarya densiflora","broad leaves",44,"1","dry mass remaining","%","channel","A","W","invertebrates","taxa richness","no./sample","nutrient enrichment",NA,"yes","resource",1.88894667419672,-2.30258509299405,4.19153176719077,"Hedge's d","SD not imputed","SD not imputed","SD imputed"
"162",276,276.1,-0.136913787123344,0.2,8,1.45668660309206,0.2,8,"experimental","mesocosms","aquatic","rainforest stream","Australia","Cryptocarya densiflora","broad leaves",44,"1","dry mass remaining","%","channel","A","W","invertebrates","Evenness","H/Hmax/sample","nutrient enrichment",NA,"yes","resource",1.88894667419672,-2.30258509299405,4.19153176719077,"Hedge's d","SD not imputed","SD not imputed","SD imputed"
"163",276,276.1,-0.215485161488039,0.2,8,1.45668660309206,0.2,8,"experimental","mesocosms","aquatic","rainforest stream","Australia","Cryptocarya densiflora","broad leaves",44,"1","dry mass remaining","%","channel","A","W","invertebrates","Shannon index","H/sample","nutrient enrichment",NA,"yes","resource",1.88894667419672,-2.30258509299405,4.19153176719077,"Hedge's d","SD not imputed","SD not imputed","SD imputed"
"164",276,276.1,0.053474832838628,0.2,8,1.64932356351395,0.2,8,"experimental","mesocosms","aquatic","rainforest stream","Australia","Cryptocarya leucophylla","broad leaves",44,"1","dry mass remaining","%","channel","A","W","invertebrates","taxa richness","no./sample","nutrient enrichment",NA,"yes","resource",1.88894667419672,-2.30258509299405,4.19153176719077,"Hedge's d","SD not imputed","SD not imputed","SD imputed"
"165",276,276.1,-0.136913787123344,0.2,8,1.64932356351395,0.2,8,"experimental","mesocosms","aquatic","rainforest stream","Australia","Cryptocarya leucophylla","broad leaves",44,"1","dry mass remaining","%","channel","A","W","invertebrates","Evenness","H/Hmax/sample","nutrient enrichment",NA,"yes","resource",1.88894667419672,-2.30258509299405,4.19153176719077,"Hedge's d","SD not imputed","SD not imputed","SD imputed"
"166",276,276.1,-0.215485161488039,0.2,8,1.64932356351395,0.2,8,"experimental","mesocosms","aquatic","rainforest stream","Australia","Cryptocarya leucophylla","broad leaves",44,"1","dry mass remaining","%","channel","A","W","invertebrates","Shannon index","H/sample","nutrient enrichment",NA,"yes","resource",1.88894667419672,-2.30258509299405,4.19153176719077,"Hedge's d","SD not imputed","SD not imputed","SD imputed"
"167",276,276.1,0.053474832838628,0.2,8,1.38046647330853,0.2,8,"experimental","mesocosms","aquatic","rainforest stream","Australia","Macaranga subdentata","broad leaves",44,"1","dry mass remaining","%","channel","A","W","invertebrates","taxa richness","no./sample","nutrient enrichment",NA,"yes","resource",1.88894667419672,-2.30258509299405,4.19153176719077,"Hedge's d","SD not imputed","SD not imputed","SD imputed"
"168",276,276.1,-0.136913787123344,0.2,8,1.38046647330853,0.2,8,"experimental","mesocosms","aquatic","rainforest stream","Australia","Macaranga subdentata","broad leaves",44,"1","dry mass remaining","%","channel","A","W","invertebrates","Evenness","H/Hmax/sample","nutrient enrichment",NA,"yes","resource",1.88894667419672,-2.30258509299405,4.19153176719077,"Hedge's d","SD not imputed","SD not imputed","SD imputed"
"169",276,276.1,-0.215485161488039,0.2,8,1.38046647330853,0.2,8,"experimental","mesocosms","aquatic","rainforest stream","Australia","Macaranga subdentata","broad leaves",44,"1","dry mass remaining","%","channel","A","W","invertebrates","Shannon index","H/sample","nutrient enrichment",NA,"yes","resource",1.88894667419672,-2.30258509299405,4.19153176719077,"Hedge's d","SD not imputed","SD not imputed","SD imputed"
"170",97,97.1,-2.35903243944684,0.2,8,-0.387423583310176,0.0188679245283019,56,"observational","field","aquatic","stream","Portugal","Alnus glutinosa","broad leaves",54,"0.5","rate (k)","d-1","leaf discs","M","D","fungi","taxa richness","no./sample","nutrient enrichment",NA,"yes","stressors, resources",4.61135104506317,-2.55876849838646,7.17011954344963,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"171",97,97.1,-1.62453763945668,0.2,8,-0.387423583310176,0.0188679245283019,56,"observational","field","aquatic","stream","Portugal","Alnus glutinosa","broad leaves",54,"0.5","rate (k)","d-1","leaf discs","M","D","fungi","Shannon index","per sample","nutrient enrichment",NA,"yes","stressors, resources",4.61135104506317,-2.55876849838646,7.17011954344963,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"172",154,154.1,1.08893455848328,0.0769230769230769,16,0.621202659400355,0.0208333333333333,51,"experimental","field","aquatic","stream","USA","Acer rubrum","broad leaves",225,NA,"rate (k)","d-1","litterbag","M","D","fungi","taxa richness","per composite sample","nutrient enrichment",NA,"yes","resource",0.0428679002271759,-2.0971982632691,2.14006616349628,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"173",154,154.1,0.80820769837501,0.0666666666666667,18,0.800387510245035,0.0196078431372549,54,"experimental","field","aquatic","stream","USA","Rhododendron maximum","broad leaves",225,NA,"rate (k)","d-1","litterbag","M","D","fungi","taxa richness","per composite sample","nutrient enrichment",NA,"yes","resource",0.0428679002271759,-2.0971982632691,2.14006616349628,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"174",245,245.1,-0.843393652154226,0.0222222222222222,48,-0.323676613518246,0.0196078431372549,54,"observational","field","aquatic","stream","Portugal","Eucalyptus globulus","broad leaves",84,"10","rate (k)","d-1","litterbag","A","DFW","invertebrates","taxa richness","ind./bag","nutrient enrichment",NA,"yes","stressors, resources",2.69029347951295,1.30399911839306,1.38629436111989,"Hedge's d","SD imputed","SD imputed","SD not imputed"
"175",245,245.1,-1.58013708805345,0.0222222222222222,48,-0.323676613518246,0.0196078431372549,54,"observational","field","aquatic","stream","Portugal","Eucalyptus globulus","broad leaves",84,"10","rate (k)","d-1","litterbag","A","DFW","invertebrates","Shannon index","per bag","nutrient enrichment",NA,"yes","stressors, resources",2.69029347951295,1.30399911839306,1.38629436111989,"Hedge's d","SD imputed","SD imputed","SD not imputed"
"176",245,245.1,-0.404576236330644,0.0222222222222222,48,-0.548584307298225,0.0196078431372549,54,"observational","field","aquatic","stream","Portugal","Eucalyptus globulus","broad leaves",84,"10","rate (k)","d-1","leaf discs","M","D","fungi","taxa richness","per bag","nutrient enrichment",NA,"yes","stressors, resources",2.69029347951295,1.30399911839306,1.38629436111989,"Hedge's d","SD imputed","SD imputed","SD not imputed"
"177",245,245.1,-0.286914997021452,0.0222222222222222,48,-0.357659645470854,0.0196078431372549,54,"observational","field","aquatic","stream","Portugal","Eucalyptus globulus","broad leaves",84,"0.5","rate (k)","d-1","leaf discs","M","D","fungi","taxa richness","per bag","nutrient enrichment",NA,"yes","stressors, resources",2.69029347951295,1.30399911839306,1.38629436111989,"Hedge's d","SD imputed","SD imputed","SD not imputed"
"178",245,245.1,-0.35088339413707,0.0222222222222222,48,-0.0633426177147961,0.0196078431372549,54,"observational","field","aquatic","stream","Portugal","Eucalyptus globulus","broad leaves",84,"10","rate (k)","d-1","leaf discs","M","D","fungi","Shannon index","per bag","nutrient enrichment",NA,"yes","stressors, resources",2.69029347951295,1.30399911839306,1.38629436111989,"Hedge's d","SD imputed","SD imputed","SD not imputed"
"179",245,245.1,-0.633638524921199,0.0222222222222222,48,-0.0352066066111491,0.0196078431372549,54,"observational","field","aquatic","stream","Portugal","Eucalyptus globulus","broad leaves",84,"0.5","rate (k)","d-1","leaf discs","M","D","fungi","Shannon index","per bag","nutrient enrichment",NA,"yes","stressors, resources",2.69029347951295,1.30399911839306,1.38629436111989,"Hedge's d","SD imputed","SD imputed","SD not imputed"
"180",113,113.1,-1.14064765646683,0.111111111111111,12,0.5917863304644,0.0222222222222222,48,"observational","field","aquatic","mountain stream","Spain","Populus nigra x canadensis","wooden sticks",42,NA,"rate (k)","d-1","Surber sampler","A","W","invertebrates","taxa richness","no./sample","wastewater",NA,"yes","stressors, resources",-0.2484613592985,-1.6094379124341,1.3609765531356,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"181",113,113.1,-1.09273267582924,0.111111111111111,12,0.803194993192374,0.0222222222222222,48,"observational","field","aquatic","mountain stream","Spain","Populus nigra x canadensis","wooden sticks",42,NA,"rate (k)","d-1","Surber sampler","A","W","invertebrates","taxa richness","no./sample","wastewater",NA,"yes","stressors, resources",0.970778917158225,-1.6094379124341,2.58021682959233,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"182",113,113.1,-1.25446434691784,0.111111111111111,12,0.5917863304644,0.0222222222222222,48,"observational","field","aquatic","mountain stream","Spain","Populus nigra x canadensis","wooden sticks",42,NA,"rate (k)","d-1","Surber sampler","A","bioindicators","EPT","taxa richness","no./sample","wastewater",NA,"yes","stressors, resources",-0.2484613592985,-1.6094379124341,1.3609765531356,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"183",113,113.1,-1.75806523836072,0.111111111111111,12,0.803194993192374,0.0222222222222222,48,"observational","field","aquatic","mountain stream","Spain","Populus nigra x canadensis","wooden sticks",42,NA,"rate (k)","d-1","Surber sampler","A","bioindicators","EPT","taxa richness","no./sample","wastewater",NA,"yes","stressors, resources",0.970778917158225,-1.6094379124341,2.58021682959233,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"184",171,171.1,-0.671197270815817,0.333333333333333,6,0.432754860035382,0.037037037037037,30,"observational","field","aquatic","stream","USA","Salix sp.","broad leaves",28,"5","rate (k)","d-1","artificial substrate baskets","A","W","invertebrates","taxa richness","no./sample","nutrient enrichment",NA,"yes","stressors, resources",-0.513078158819284,-0.487760350834995,-0.025317807984289,"Hedge's d","SD not imputed","SD not imputed","SD imputed"
"185",171,171.1,-0.751339447893348,0.333333333333333,6,0.394067142537887,0.037037037037037,30,"observational","field","aquatic","stream","USA","Salix sp.","broad leaves",28,"5","rate (k)","d-1","artificial substrate baskets","A","W","invertebrates","taxa richness","no./sample","nutrient enrichment",NA,"yes","stressors, resources",3.65547811541347,-0.487760350834995,4.14323846624846,"Hedge's d","SD not imputed","SD not imputed","SD imputed"
"186",171,171.1,-0.49177952266981,0.333333333333333,6,0.432754860035382,0.037037037037037,30,"observational","field","aquatic","stream","USA","Salix sp.","broad leaves",28,"5","rate (k)","d-1","artificial substrate baskets","A","bioindicators","EPT","taxa richness","no./sample","nutrient enrichment",NA,"yes","stressors, resources",-0.513078158819284,-0.487760350834995,-0.025317807984289,"Hedge's d","SD not imputed","SD not imputed","SD imputed"
"187",171,171.1,-1.15440345885099,0.333333333333333,6,0.394067142537887,0.037037037037037,30,"observational","field","aquatic","stream","USA","Salix sp.","broad leaves",28,"5","rate (k)","d-1","artificial substrate baskets","A","bioindicators","EPT","taxa richness","no./sample","nutrient enrichment",NA,"yes","stressors, resources",3.65547811541347,-0.487760350834995,4.14323846624846,"Hedge's d","SD not imputed","SD not imputed","SD imputed"
"188",235,235.1,0,0.333333333333333,6,0.70617783294249,0.333333333333333,6,"experimental","mesocosms/experimental channels","aquatic","stream","New Zealand","Melicytus ramiflorus (fast decomposing)","broad leaves",18,"leaf pack, no mesh","mass loss","% initial mass lost","litterbag","A","DFW","invertebrates","taxa richness","taxa per leaf pack","nutrient enrichment",NA,"yes","resource",0.467751094192442,-2.38488033572088,2.85263142991332,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"189",235,235.1,-0.280422633994444,0.333333333333333,6,1.32494353929164,0.333333333333333,6,"experimental","mesocosms/experimental channels","aquatic","stream","New Zealand","Melicytus ramiflorus (fast decomposing)","broad leaves",18,"leaf pack, no mesh","mass loss","% initial mass lost","litterbag","A","DFW","invertebrates","taxa richness","taxa per leaf pack","nutrient enrichment",NA,"yes","resource",2.08866140778878,-2.38488033572088,4.47354174350966,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"190",235,235.1,-0.250124748220042,0.333333333333333,6,0.70617783294249,0.333333333333333,6,"experimental","mesocosms/experimental channels","aquatic","stream","New Zealand","Melicytus ramiflorus (fast decomposing)","broad leaves",18,"leaf pack, no mesh","mass loss","% initial mass lost","litterbag","A","bioindicators","EPT","taxa richness","taxa per leaf pack","nutrient enrichment",NA,"yes","resource",0.467751094192442,-2.38488033572088,2.85263142991332,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"191",235,235.1,-0.332202756407322,0.333333333333333,6,1.32494353929164,0.333333333333333,6,"experimental","mesocosms/experimental channels","aquatic","stream","New Zealand","Melicytus ramiflorus (fast decomposing)","broad leaves",18,"leaf pack, no mesh","mass loss","% initial mass lost","litterbag","A","bioindicators","EPT","taxa richness","taxa per leaf pack","nutrient enrichment",NA,"yes","resource",2.08866140778878,-2.38488033572088,4.47354174350966,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"192",297,297.1,-0.0479435114963847,0.2,8,0.128272643112579,0.0222222222222222,48,"observational","field","aquatic","lentic: reservoir","Brazil","Eichhornia crassipes","broad leaves",60,"10","rate (k)","d-1","litterbag","A","DFW","invertebrates","taxa richness","no./bag","eutrophication",NA,"probably","stressors, resources",1.55225361590626,-1.58085045558219,3.13310407148845,"Hedge's d","SD not imputed","SD not imputed","SD imputed"
"193",297,297.1,-0.0810288002286799,0.2,8,0.474207278146095,0.0222222222222222,48,"observational","field","aquatic","lentic: reservoir","Brazil","Typha domingensis","broad leaves",105,"10","rate (k)","d-1","litterbag","A","DFW","invertebrates","taxa richness","no./bag","eutrophication",NA,"probably","stressors, resources",1.55225361590626,-1.58085045558219,3.13310407148845,"Hedge's d","SD not imputed","SD not imputed","SD imputed"
"194",297,297.1,-0.803227778762799,0.2,8,0.128272643112579,0.0222222222222222,48,"observational","field","aquatic","lentic: reservoir","Brazil","Eichhornia crassipes","broad leaves",60,"10","rate (k)","d-1","litterbag","A","DFW","invertebrates","Shannon index","per bag","eutrophication",NA,"probably","stressors, resources",1.55225361590626,-1.58085045558219,3.13310407148845,"Hedge's d","SD not imputed","SD not imputed","SD imputed"
"195",297,297.1,-0.441352885778441,0.2,8,0.474207278146095,0.0222222222222222,48,"observational","field","aquatic","lentic: reservoir","Brazil","Typha domingensis","broad leaves",105,"10","rate (k)","d-1","litterbag","A","DFW","invertebrates","Shannon index","per bag","eutrophication",NA,"probably","stressors, resources",1.55225361590626,-1.58085045558219,3.13310407148845,"Hedge's d","SD not imputed","SD not imputed","SD imputed"
"196",297,297.1,-0.880378751688596,0.2,8,0.128272643112579,0.0222222222222222,48,"observational","field","aquatic","lentic: reservoir","Brazil","Eichhornia crassipes","broad leaves",60,"10","rate (k)","d-1","litterbag","A","DFW","invertebrates","Evenness","per bag","eutrophication",NA,"probably","stressors, resources",1.55225361590626,-1.58085045558219,3.13310407148845,"Hedge's d","SD not imputed","SD not imputed","SD imputed"
"197",297,297.1,-0.404698143720816,0.2,8,0.474207278146095,0.0222222222222222,48,"observational","field","aquatic","lentic: reservoir","Brazil","Typha domingensis","broad leaves",105,"10","rate (k)","d-1","litterbag","A","DFW","invertebrates","Evenness","per bag","eutrophication",NA,"probably","stressors, resources",1.55225361590626,-1.58085045558219,3.13310407148845,"Hedge's d","SD not imputed","SD not imputed","SD imputed"
